Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,22.963954281380378,23.323937535491698,22.94145479158106,23.211442947387695,38409100,0.0,0.0
2010-01-05 00:00:00-05:00,23.136435965806356,23.323927340844584,22.978942466942495,23.218931198120117,49749600,0.0,0.0
2010-01-06 00:00:00-05:00,23.15894562155711,23.30893936893614,22.888958878899796,23.07645034790039,58182400,0.0,0.0
2010-01-07 00:00:00-05:00,22.971450842832496,23.023949648163608,22.641466934856894,22.836458206176758,50559700,0.0,0.0
2010-01-08 00:00:00-05:00,22.70897295172003,23.15895144613593,22.678973622520704,22.993959426879883,51197400,0.0,0.0
2010-01-11 00:00:00-05:00,23.031447600924537,23.068946746863247,22.588969122416998,22.70146369934082,68754700,0.0,0.0
2010-01-12 00:00:00-05:00,22.611468917873363,22.79896037064254,22.431477294868507,22.551471710205078,65912100,0.0,0.0
2010-01-13 00:00:00-05:00,22.693968028021864,22.888959331289964,22.50647655531558,22.761465072631836,51863500,0.0,0.0
2010-01-14 00:00:00-05:00,22.731453909109863,23.323927340844584,22.693956206280486,23.218931198120117,63228100,0.0,0.0
2010-01-15 00:00:00-05:00,23.308939580576276,23.42893400739047,23.031451574539453,23.14394760131836,79913200,0.0,0.0
2010-01-19 00:00:00-05:00,23.061450034488665,23.428933131677365,23.008952653525473,23.323938369750977,46575700,0.0,0.0
2010-01-20 00:00:00-05:00,23.106443973669574,23.203940320602083,22.731461104890048,22.941452026367188,54849500,0.0,0.0
2010-01-21 00:00:00-05:00,22.95645135610014,23.038946613348415,22.49897180498927,22.506471633911133,73086700,0.0,0.0
2010-01-22 00:00:00-05:00,22.49897058494222,22.64896429435358,21.629010503426805,21.719005584716797,102004600,0.0,0.0
2010-01-25 00:00:00-05:00,21.92899549608895,22.243981127193653,21.82400076253604,21.98899269104004,63373000,0.0,0.0
2010-01-26 00:00:00-05:00,21.898999957688908,22.386477397647006,21.816503269384295,22.12398910522461,66639900,0.0,0.0
2010-01-27 00:00:00-05:00,22.011493218710044,22.363976576946467,21.764004599002334,22.251482009887695,63949500,0.0,0.0
2010-01-28 00:00:00-05:00,22.37897442919974,22.40147391297538,21.666506511209516,21.86899757385254,117513700,0.0,0.0
2010-01-29 00:00:00-05:00,22.423971640825663,22.438971296458373,20.74404883200127,21.134031295776367,193888500,0.0,0.0
2010-02-01 00:00:00-05:00,21.291528432244746,21.359025468135144,20.93904502405308,21.306528091430664,85931100,0.0,0.0
2010-02-02 00:00:00-05:00,21.27653285903209,21.374027795016445,21.104039617757596,21.34402847290039,54413700,0.0,0.0
2010-02-03 00:00:00-05:00,21.19403481771313,21.59151722801746,21.08904005781801,21.471521377563477,61397900,0.0,0.0
2010-02-04 00:00:00-05:00,21.28402622612714,21.374022740747613,20.85654600018356,20.879045486450195,77850000,0.0,0.0
2010-02-05 00:00:00-05:00,20.99903652347938,21.20902740367468,20.676551090854613,21.014036178588867,80960100,0.0,0.0
2010-02-08 00:00:00-05:00,21.00654374758692,21.059041128508984,20.676558371217222,20.789052963256836,52820600,0.0,0.0
2010-02-09 00:00:00-05:00,20.97654098260564,21.254028932491725,20.811549036734473,21.006540298461914,59195800,0.0,0.0
2010-02-10 00:00:00-05:00,21.02154022505315,21.17903234397306,20.87904633380695,20.991540908813477,48591300,0.0,0.0
2010-02-11 00:00:00-05:00,20.946546841330136,21.299030282970072,20.774055035662485,21.089040756225586,65993700,0.0,0.0
2010-02-12 00:00:00-05:00,20.856548123434443,21.044039570071977,20.684056335835002,20.946544647216797,81117200,0.0,0.0
2010-02-16 00:00:00-05:00,21.19518367034979,21.37601835958045,21.112302661348583,21.36094856262207,51935600,0.13,0.0
2010-02-17 00:00:00-05:00,21.496578230917343,21.586994156777973,21.368487805002097,21.541786193847656,45882900,0.0,0.0
2010-02-18 00:00:00-05:00,21.541788784687633,21.873317239365203,21.48151101448584,21.828107833862305,42856500,0.0,0.0
2010-02-19 00:00:00-05:00,21.692481833459745,21.79043266165071,21.61713426870155,21.677412033081055,44451800,0.0,0.0
2010-02-22 00:00:00-05:00,21.73015074439586,21.80549829475429,21.586990542428342,21.647268295288086,36707100,0.0,0.0
2010-02-23 00:00:00-05:00,21.609598159098272,21.722618781342554,21.16504913275359,21.345882415771484,52266200,0.0,0.0
2010-02-24 00:00:00-05:00,21.48904508433088,21.692483089819902,21.38355791270582,21.57192611694336,43165900,0.0,0.0
2010-02-25 00:00:00-05:00,21.300676164540516,21.586995193023718,21.112307966630823,21.5493221282959,48735300,0.0,0.0
2010-02-26 00:00:00-05:00,21.586992426527832,21.737687540397268,21.481506709100294,21.602062225341797,40370600,0.0,0.0
2010-03-01 00:00:00-05:00,21.677407904559107,21.888379321139638,21.496574645860797,21.86577606201172,43805400,0.0,0.0
2010-03-02 00:00:00-05:00,21.91098805368715,22.07675154541261,21.27807081308411,21.44383430480957,93123900,0.0,0.0
2010-03-03 00:00:00-05:00,21.481508805521212,21.556856369809243,21.36095327751447,21.44383430480957,48442100,0.0,0.0
2010-03-04 00:00:00-05:00,21.44383568057642,21.586995918194845,21.30067688009334,21.57192611694336,42890600,0.0,0.0
2010-03-05 00:00:00-05:00,21.594529056788893,21.60959885681074,21.41369576793241,21.541786193847656,56001800,0.0,0.0
2010-03-08 00:00:00-05:00,21.48904508433088,21.797968824309613,21.47397528307939,21.57192611694336,39414500,0.0,0.0
2010-03-09 00:00:00-05:00,21.519182722546564,21.9335936239986,21.511647822105402,21.700016021728516,50271600,0.0,0.0
2010-03-10 00:00:00-05:00,21.745226798044463,21.933595009566996,21.700017392541568,21.828107833862305,44891400,0.0,0.0
2010-03-11 00:00:00-05:00,21.767826071924244,21.993868746581313,21.737687910917717,21.9863338470459,35349700,0.0,0.0
2010-03-12 00:00:00-05:00,22.091822693560438,22.137030660037375,21.8808512252445,22.054149627685547,31700200,0.0,0.0
2010-03-15 00:00:00-04:00,21.986337119144043,22.129497357352378,21.858246682249295,22.0692195892334,37512000,0.0,0.0
2010-03-16 00:00:00-04:00,22.167170594515415,22.219913462384504,22.001407090193236,22.129497528076172,36723500,0.0,0.0
2010-03-17 00:00:00-04:00,22.227448562899987,22.506234143316604,22.152100992208844,22.32539939880371,50385700,0.0,0.0
2010-03-18 00:00:00-04:00,22.325397800607096,22.393210465661117,22.227446971715327,22.31032943725586,43845200,0.0,0.0
2010-03-19 00:00:00-04:00,22.42335374126088,22.528839487682376,22.114429966338914,22.295263290405273,81332100,0.0,0.0
2010-03-22 00:00:00-04:00,22.227442139194565,22.37813723702614,22.144559691673702,22.30278968811035,37718200,0.0,0.0
2010-03-23 00:00:00-04:00,22.295255205303356,22.52883131787694,22.15962990215257,22.513761520385742,42026600,0.0,0.0
2010-03-24 00:00:00-04:00,22.393210317220817,22.49116258259855,22.302794389171655,22.34046745300293,33987700,0.0,0.0
2010-03-25 00:00:00-04:00,22.476097587959124,23.0336673872638,22.453492882545955,22.611722946166992,73168700,0.0,0.0
2010-03-26 00:00:00-04:00,22.671996925081345,22.754879393908226,22.295260520792368,22.348003387451172,55595500,0.0,0.0
2010-03-29 00:00:00-04:00,22.385679233870697,22.46856171299359,22.265123684493126,22.295263290405273,33336000,0.0,0.0
2010-03-30 00:00:00-04:00,22.325396248655426,22.498696067932794,22.227445426572718,22.430883407592773,34954800,0.0,0.0
2010-03-31 00:00:00-04:00,22.332933926544335,22.393211694663314,21.978802218487253,22.0692195892334,63760000,0.0,0.0
2010-04-01 00:00:00-04:00,22.114424101342014,22.257584317185977,21.564389373540372,21.971263885498047,74768100,0.0,0.0
2010-04-05 00:00:00-04:00,21.948662456392235,22.17470516304761,21.873316324642452,22.054149627685547,34331200,0.0,0.0
2010-04-06 00:00:00-04:00,21.96373124049973,22.287724765707534,21.835640810467233,22.091821670532227,47366800,0.0,0.0
2010-04-07 00:00:00-04:00,21.971267328252083,22.272656168989936,21.95619752693135,22.11442756652832,58318800,0.0,0.0
2010-04-08 00:00:00-04:00,22.09181757211067,22.58910939947802,22.076747774400143,22.543901443481445,63713800,0.0,0.0
2010-04-09 00:00:00-04:00,22.56650156706494,22.913098221361047,22.528827080423156,22.860355377197266,54752500,0.0,0.0
2010-04-12 00:00:00-04:00,22.792552086596647,22.973385385240682,22.762412484921654,22.845294952392578,37068800,0.0,0.0
2010-04-13 00:00:00-04:00,22.71720225545386,22.98091799528581,22.70213245611828,22.94324493408203,41374600,0.0,0.0
2010-04-14 00:00:00-04:00,23.199429281711538,23.357657887251808,23.10147700835628,23.22203254699707,68941200,0.0,0.0
2010-04-15 00:00:00-04:00,23.22202628127688,23.31997852820286,23.139143831898743,23.259700775146484,52745400,0.0,0.0
2010-04-16 00:00:00-04:00,23.199429979025762,23.342588787255067,23.05626973366103,23.109012603759766,88703100,0.0,0.0
2010-04-19 00:00:00-04:00,23.184358401063736,23.546025000153623,23.17682350060745,23.38779640197754,64970300,0.0,0.0
2010-04-20 00:00:00-04:00,23.523415288517803,23.68918018897912,23.455602635989997,23.628902435302734,52199500,0.0,0.0
2010-04-21 00:00:00-04:00,23.606294631958008,23.73438502130441,23.530947090495157,23.606294631958008,55343100,0.0,0.0
2010-04-22 00:00:00-04:00,23.3877940277762,23.75699548984305,23.282306869231977,23.651508331298828,84847600,0.0,0.0
2010-04-23 00:00:00-04:00,23.448073522630747,23.794670311261278,23.0939403966162,23.327516555786133,126766600,0.0,0.0
