Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03,325.62065382806765,328.1937646958434,320.2122465111482,325.0380554199219,28865100,0.0,0.0
2022-01-04,325.1157242107018,325.4750144685873,316.65843157459085,319.464599609375,32674300,0.0,0.0
2022-01-05,316.40599293377886,316.6099216571062,306.81266070607495,307.2010498046875,40054300,0.0,0.0
2022-01-06,304.0647280316112,309.45372640637964,302.45288523458527,304.7735595703125,39646100,0.0,0.0
2022-01-07,305.035749490981,307.3175762839826,301.0935421942167,304.928955078125,32720000,0.0,0.0
2022-01-10,300.5109027560878,305.5891778942772,295.8501747506654,305.1522216796875,44289500,0.0,0.0
2022-01-11,304.28802804449435,307.4242982983215,300.89929159109613,305.84161376953125,29386800,0.0,0.0
2022-01-12,310.3956001101081,314.0270840292815,307.88071630388504,309.03619384765625,34372200,0.0,0.0
2022-01-13,311.1722927971781,311.5704011352685,295.1801312135764,295.9569091796875,45366000,0.0,0.0
2022-01-14,295.4229601626581,301.80235543631807,294.9374663908213,301.2003479003906,39846400,0.0,0.0
2022-01-18,295.2481695047707,300.8119087883123,292.9857520873315,293.8693542480469,42333200,0.0,0.0
2022-01-19,297.40374615872065,304.8026655825984,293.91790486518016,294.52960205078125,45933900,0.0,0.0
2022-01-20,300.10310048812516,302.6082350893692,292.4031770647772,292.8498229980469,35380700,0.0,0.0
2022-01-21,293.9081548524898,295.28694025564124,287.03354801904186,287.4413757324219,57984400,0.0,0.0
2022-01-24,283.72254434338123,288.4900666398452,268.0410733422131,287.77154541015625,85731500,0.0,0.0
2022-01-25,283.0623308788007,286.43165946929554,276.8965825317992,280.1202392578125,72848600,0.0,0.0
2022-01-26,299.0544854266183,299.54969862463645,284.52851806261253,288.10174560546875,90428900,0.0,0.0
2022-01-27,293.8790916253967,298.38445839019573,289.28630990590625,291.1408996582031,53481300,0.0,0.0
2022-01-28,291.51953189326997,299.53017723221643,285.90722640472563,299.3165588378906,49743700,0.0,0.0
2022-01-31,299.9866295204706,303.3171098617305,297.4814649297381,301.9577331542969,46444500,0.0,0.0
2022-02-01,301.40418618571084,301.61780458751355,296.27737417462686,299.80206298828125,40950400,0.0,0.0
2022-02-02,300.64682355662984,305.9775347257443,299.91858303048053,304.3656921386719,36636000,0.0,0.0
2022-02-03,300.510875273196,302.20041346720024,291.2573667110929,292.50994873046875,43730000,0.0,0.0
2022-02-04,291.5001050880501,299.8408828984907,291.2670776055158,297.0638732910156,35096500,0.0,0.0
2022-02-07,297.2872757560172,298.908808395224,291.1991647600581,292.2187194824219,28533300,0.0,0.0
2022-02-08,292.5099718712418,296.694925446775,291.2477000280742,295.72393798828125,32421200,0.0,0.0
2022-02-09,300.8799104988018,302.88014250197796,298.47188031442045,302.1810302734375,31284700,0.0,0.0
