Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03,167.5500030517578,170.70350646972656,166.16050720214844,170.4044952392578,63520000,0.0,0.0
2022-01-04,170.43800354003906,171.39999389648438,166.34950256347656,167.52200317382812,70726000,0.0,0.0
2022-01-05,166.88299560546875,167.12649536132812,164.35699462890625,164.35699462890625,64302000,0.0,0.0
2022-01-06,163.45050048828125,164.8000030517578,161.93699645996094,163.25399780273438,51958000,0.0,0.0
2022-01-07,163.83900451660156,165.24349975585938,162.031005859375,162.5540008544922,46606000,0.0,0.0
2022-01-10,160.5854949951172,161.6614990234375,156.30450439453125,161.48599243164062,87798000,0.0,0.0
2022-01-11,161.5,166.35000610351562,160.70150756835938,165.36199951171875,62806000,0.0,0.0
2022-01-12,166.5749969482422,166.8780059814453,164.41700744628906,165.20700073242188,50030000,0.0,0.0
2022-01-13,165.25050354003906,166.22149658203125,161.09100341796875,161.21400451660156,52188000,0.0,0.0
2022-01-14,160.14999389648438,162.25,159.80050659179688,162.13800048828125,45974000,0.0,0.0
2022-01-18,159.10499572753906,159.7344970703125,157.6645050048828,158.91749572753906,67292000,0.0,0.0
2022-01-19,158.76199340820312,159.25,156.25,156.2989959716797,53242000,0.0,0.0
2022-01-20,156.76600646972656,158.0,151.3509979248047,151.66749572753906,71974000,0.0,0.0
2022-01-21,149.9499969482422,150.89999389648438,142.07049560546875,142.64300537109375,163972000,0.0,0.0
2022-01-24,139.0,144.94500732421875,135.3520050048828,144.54400634765625,155624000,0.0,0.0
2022-01-25,142.24249267578125,143.60000610351562,138.14500427246094,139.98599243164062,90824000,0.0,0.0
2022-01-26,144.75,145.18499755859375,137.31849670410156,138.87249755859375,95602000,0.0,0.0
2022-01-27,140.8000030517578,144.24349975585938,139.35000610351562,139.6374969482422,77516000,0.0,0.0
2022-01-28,140.86050415039062,143.9980010986328,137.92950439453125,143.97799682617188,74392000,0.0,0.0
2022-01-31,144.75,150.36050415039062,144.30050659179688,149.57350158691406,78308000,0.0,0.0
2022-02-01,150.0,151.70799255371094,147.62750244140625,151.19349670410156,59220000,0.0,0.0
2022-02-02,155.05050659179688,155.0749969482422,148.86349487304688,150.6125030517578,87330000,0.0,0.0
2022-02-03,141.7375030517578,144.24749755859375,138.33299255371094,138.8455047607422,225532000,0.0,0.0
2022-02-04,155.60650634765625,161.1999969482422,150.60800170898438,157.63949584960938,253456000,0.0,0.0
2022-02-07,158.52000427246094,162.6909942626953,157.25,157.9355010986328,102624000,0.0,0.0
2022-02-08,156.75050354003906,161.79249572753906,155.55050659179688,161.4134979248047,76040000,0.0,0.0
2022-02-09,162.87350463867188,163.83450317382812,160.25,161.1894989013672,68786000,0.0,0.0
2022-02-10,158.35000610351562,160.7165069580078,157.75,159.0034942626953,68268000,0.0,0.0
2022-02-11,158.13450622558594,159.0,152.73399353027344,153.2935028076172,77100000,0.0,0.0
2022-02-14,151.75100708007812,158.44850158691406,151.64999389648438,155.16700744628906,83230000,0.0,0.0
2022-02-15,157.60549926757812,158.0070037841797,154.6374969482422,156.510498046875,56440000,0.0,0.0
2022-02-16,155.79049682617188,158.83399963378906,154.7344970703125,158.10049438476562,52704000,0.0,0.0
2022-02-17,158.14599609375,160.3489990234375,154.5,154.65249633789062,64032000,0.0,0.0
2022-02-18,155.49949645996094,155.49949645996094,150.89300537109375,152.60150146484375,63604000,0.0,0.0
2022-02-22,150.47850036621094,152.9824981689453,148.48550415039062,150.19749450683594,66128000,0.0,0.0
2022-02-23,151.65049743652344,151.76300048828125,144.6510009765625,144.82699584960938,64244000,0.0,0.0
2022-02-24,139.83749389648438,151.74899291992188,139.5,151.35800170898438,100786000,0.0,0.0
2022-02-25,150.5500030517578,153.99000549316406,149.2135009765625,153.7884979248047,62396000,0.0,0.0
2022-02-28,152.4250030517578,154.4499969482422,150.85000610351562,153.56300354003906,57684000,0.0,0.0
2022-03-01,152.7324981689453,154.0989990234375,149.9770050048828,151.14199829101562,44874000,0.0,0.0
2022-03-02,150.8489990234375,152.99949645996094,148.75,152.05250549316406,47334000,0.0,0.0
2022-03-03,153.531494140625,153.9290008544922,146.8560028076172,147.89849853515625,65198000,0.0,0.0
2022-03-04,147.15899658203125,147.85000610351562,143.8070068359375,145.64100646972656,60934000,0.0,0.0
2022-03-07,145.44349670410156,146.09449768066406,137.41650390625,137.4530029296875,86934000,0.0,0.0
2022-03-08,136.68350219726562,140.69949340820312,133.57249450683594,136.01449584960938,91662000,0.0,0.0
2022-03-09,139.5,140.25,136.8280029296875,139.2790069580078,82656000,0.0,0.0
2022-03-10,145.68499755859375,148.67449951171875,143.97799682617188,146.8175048828125,135062000,0.0,0.0
2022-03-11,149.57449340820312,149.6750030517578,145.36900329589844,145.52450561523438,68900000,0.0,0.0
2022-11-07,91.9499969482422,92.0999984741211,89.04000091552734,90.52999877929688,77495700,0.0,0.0
2022-11-08,90.79000091552734,91.72000122070312,88.2300033569336,89.9800033569336,88703400,0.0,0.0
2022-11-09,89.47000122070312,89.4800033569336,85.87000274658203,86.13999938964844,90796200,0.0,0.0
2022-11-10,92.94000244140624,98.69000244140624,91.6500015258789,96.62999725341795,173414900,0.0,0.0
2022-11-11,97.87999725341795,101.19000244140624,96.66000366210938,100.79000091552734,111590500,0.0,0.0
2022-11-14,98.7699966430664,100.12000274658205,97.29000091552734,98.48999786376952,99533100,0.0,0.0
2022-11-15,103.20999908447266,103.79000091552734,97.33999633789062,98.94000244140624,111336300,0.0,0.0
2022-11-16,96.8499984741211,98.48999786376952,95.54000091552734,97.12000274658205,87958800,0.0,0.0
2022-11-17,95.37000274658205,96.97000122070312,94.02999877929688,94.8499984741211,82617900,0.0,0.0
2022-11-18,95.9499969482422,95.98999786376952,92.4800033569336,94.13999938964844,72428200,0.0,0.0
2022-11-21,93.97000122070312,95.0199966430664,90.58999633789062,92.45999908447266,84330300,0.0,0.0
2022-11-22,92.62000274658205,93.3499984741211,90.87000274658205,93.1999969482422,62192000,0.0,0.0
2022-11-23,93.23999786376952,94.58000183105467,92.83000183105467,94.12999725341795,59414700,0.0,0.0
2022-11-25,93.79000091552734,94.43000030517578,93.06999969482422,93.41000366210938,35088600,0.0,0.0
2022-11-28,93.93000030517578,96.4000015258789,93.43000030517578,93.9499969482422,74943100,0.0,0.0
2022-11-29,94.04000091552734,94.41000366210938,91.44000244140624,92.41999816894533,65567300,0.0,0.0
2022-11-30,92.47000122070312,96.54000091552734,91.52999877929688,96.54000091552734,102805800,0.0,0.0
2022-12-01,96.98999786376952,97.2300033569336,94.91999816894533,95.5,68488000,0.0,0.0
2022-12-02,94.4800033569336,95.36000061035156,93.77999877929688,94.12999725341795,72496400,0.0,0.0
2022-12-05,93.0500030517578,94.05999755859376,90.81999969482422,91.01000213623048,71535500,0.0,0.0
2022-12-06,90.5,91.04000091552734,87.9000015258789,88.25,75503600,0.0,0.0
2022-12-07,88.33999633789062,89.88999938964844,87.4800033569336,88.45999908447266,68086900,0.0,0.0
2022-12-08,89.23999786376953,90.86000061035156,87.87999725341797,90.3499984741211,73305900,0.0,0.0
2022-12-09,88.9000015258789,90.3000030517578,88.62999725341797,89.08999633789062,67398500,0.0,0.0
2022-12-12,89.20999908447266,90.58000183105467,87.87000274658203,90.5500030517578,61999800,0.0,0.0
2022-12-13,95.2300033569336,96.25,90.5199966430664,92.48999786376952,100212000,0.0,0.0
2022-12-14,92.5,93.45999908447266,89.87000274658203,91.58000183105467,70298000,0.0,0.0
2022-12-15,89.88999938964844,89.97000122070312,87.47000122070312,88.44999694824219,84802900,0.0,0.0
2022-12-16,88.2699966430664,89.3499984741211,86.7300033569336,87.86000061035156,146144100,0.0,0.0
2022-12-19,87.51000213623047,87.62999725341797,84.51000213623047,84.91999816894531,83531500,0.0,0.0
2022-12-20,85.33000183105469,86.61000061035156,84.33000183105469,85.19000244140625,74348300,0.0,0.0
2022-12-21,86.18000030517578,87.2300033569336,85.20999908447266,86.7699966430664,59267200,0.0,0.0
2022-12-22,85.5199966430664,85.68000030517578,82.25,83.79000091552734,81431300,0.0,0.0
2022-12-23,83.25,85.77999877929688,82.93000030517578,85.25,57433700,0.0,0.0
2022-12-27,84.97000122070312,85.3499984741211,83.0,83.04000091552734,57284000,0.0,0.0
2022-12-28,82.80000305175781,83.4800033569336,81.69000244140625,81.81999969482422,58228600,0.0,0.0
