Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,47.730533979507946,48.152305603027344,46.91335041145695,48.152305603027344,53778000,0.0,0.0
2016-01-05,48.266532884995506,48.670730241893665,47.92384367580173,48.37197494506836,34079700,0.0,0.0
2016-01-06,47.73051029361587,47.800807205289594,47.13299995215416,47.493263244628906,39518900,0.0,0.0
2016-01-07,46.30703637776937,47.00120337215625,45.753459870048296,45.84132766723633,56564900,0.0,0.0
2016-01-08,46.01707871069933,46.81668794230449,45.82376883567931,45.98193359375,48754000,0.0,0.0
2016-01-11,46.140086993300976,46.438842223154175,45.21746163261787,45.955562591552734,36943800,0.0,0.0
2016-01-12,46.35975654988699,46.65851175842281,45.74467525461472,46.3773307800293,36095500,0.0,0.0
2016-01-13,47.273602968673245,47.510850080619065,45.07687417503655,45.37562942504883,66883600,0.0,0.0
2016-01-14,45.69196064950553,46.93970104292513,45.31412301444078,46.66730880737305,52381900,0.0,0.0
2016-01-15,45.08565100508249,45.66558711865507,44.23331938667232,44.80447006225586,71820700,0.0,0.0
2016-01-19,45.235041825393125,45.41078081057424,43.98730139929769,44.4266471862793,43564500,0.0,0.0
2016-01-20,43.91700089426829,45.14717033858857,43.143751433497194,44.62874221801758,63273000,0.0,0.0
2016-01-21,44.81326996260644,45.32291268091742,44.19818519469201,44.35634994506836,40191200,0.0,0.0
2016-01-22,45.17352041779501,45.98191817145853,45.04171537962922,45.94676971435547,37555800,0.0,0.0
2016-01-25,45.63922891095044,46.26310233604506,45.38441095911688,45.50742721557617,34707700,0.0,0.0
2016-01-26,45.50742735636854,46.07857474197393,45.29653995039902,45.84132766723633,28900800,0.0,0.0
2016-01-27,45.70074797386872,45.8677015206742,44.83084517965794,45.00658416748047,36775200,0.0,0.0
2016-01-28,45.56893953537549,45.876480204812246,45.03293720983553,45.74467849731445,62513800,0.0,0.0
2016-01-29,48.09078645299465,48.4071159362793,47.44934204608617,48.4071159362793,83611700,0.0,0.0
2016-02-01,48.222590969514584,48.40711538200373,47.888687257432736,48.073211669921875,44208500,0.0,0.0
2016-02-02,47.59871561058252,47.67779797744138,46.26310751776492,46.570648193359375,56313800,0.0,0.0
2016-02-03,46.790327844562206,46.91334413263148,45.04173008030511,45.83255386352539,57559800,0.0,0.0
2016-02-04,45.779827192982616,46.40370072431604,45.13838278082711,45.69195938110352,46987100,0.0,0.0
2016-02-05,45.63923851713677,45.69196121754855,43.5479550132705,44.07516860961914,62009000,0.0,0.0
2016-02-08,43.5391654194928,43.55673965264005,42.34414438101779,43.4161491394043,59290500,0.0,0.0
