Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04,23.18407468563619,23.80767955142183,23.04624894131739,23.803159713745117,270597600,0.0,0.0
2016-01-05,23.893537660989995,23.91613167808176,23.13888680248448,23.20666885375977,223164000,0.0,0.0
2016-01-06,22.72089335584966,23.129852542884784,22.56499340636256,22.752525329589844,273829600,0.0,0.0
2016-01-07,22.296123952762994,22.62374162188698,21.787750637617336,21.79226875305176,324377600,0.0,0.0
2016-01-08,22.266746788725825,22.393274677649,21.862307459417007,21.907495498657227,283192000,0.0,0.0
2016-01-11,22.361645687596138,22.381979790822054,21.99335639580132,22.262229919433594,198957600,0.0,0.0
2016-01-12,22.718630961705134,22.750262929599256,22.33226586677431,22.58532333374023,196616800,0.0,0.0
2016-01-13,22.666670918870352,22.863242549804134,21.984321733336905,22.004655838012695,249758400,0.0,0.0
2016-01-14,22.1334388869678,22.702817828175373,21.631843727651237,22.485910415649418,252680400,0.0,0.0
2016-01-15,21.735779915065503,22.076955332379107,21.545988063620072,21.94590759277344,319335600,0.0,0.0
2016-01-19,22.235109612402148,22.289335591561542,21.57761293531985,21.83970832824707,212350800,0.0,0.0
2016-01-20,21.48724000536185,22.18540675539229,21.107654617921323,21.86908531188965,289337600,0.0,0.0
2016-01-21,21.93009303086279,22.115366779524468,21.45109353246665,21.758377075195312,208646000,0.0,0.0
2016-01-22,22.28482570933171,22.92424677106106,22.226081590589256,22.91520881652832,263202000,0.0,0.0
2016-01-25,22.93779589944244,22.94005581834511,22.415866680773057,22.46783447265625,207178000,0.0,0.0
2016-01-26,22.578544079015472,22.793189810080335,22.158288843955265,22.592100143432617,300308000,0.0,0.0
2016-01-27,21.6996275327327,21.832933453764117,21.089578666501193,21.107654571533203,533478800,0.0,0.0
2016-01-28,21.191251155159947,21.35618902330654,20.874929759884267,21.259033203125,222715200,0.0,0.0
2016-01-29,21.417205077074858,21.99336051940918,21.31778929027252,21.99336051940918,257666000,0.0,0.0
2016-02-01,21.79678247424034,21.851008463300907,21.555022856737796,21.787744522094727,163774000,0.0,0.0
2016-02-02,21.559538527971313,21.699624184635404,21.301962954353368,21.347152709960938,149428800,0.0,0.0
2016-02-03,21.464645020935105,21.880380476015556,21.25677729339488,21.76966857910156,183857200,0.0,0.0
2016-02-04,21.77648643832194,22.11042615711119,21.624283163266224,21.944591522216797,185886800,0.13,0.0
2016-02-05,21.926410206012815,22.01727839752225,21.28352152072093,21.35848617553711,185672400,0.0,0.0
